Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0036211~protein modification process	359	23.901464713715047	2.1686023854735057E-5	NM_145331, NM_003353, NM_152586, NM_032520, NM_001007230, NM_031480, NM_003246, NM_024860, NM_203467, NM_031472, NM_003253, NM_015897, NM_001013620, NM_015984, NM_024866, NM_007342, NM_005605, NM_003344, NM_006736, NM_148177, NM_014554, NM_130440, NM_017522, NM_003137, NM_013304, NM_013302, NM_057159, NM_007045, NM_003342, NM_003343, NM_004364, NM_153261, NM_001142651, NM_001003931, NM_024095, NM_003236, NM_005213, NM_130435, NM_014160, NM_021168, NM_005493, NM_016129, NM_022832, NM_181696, NM_007355, NM_000245, NM_002468, NM_018379, NM_006219, NM_182709, NM_003127, NM_002467, NM_201539, NM_003713, NM_017823, NM_001007468, NM_003711, NM_005781, NM_182849, NM_004714, NM_080647, NM_001004720, NM_006618, NM_130469, NM_001080450, NM_022652, NM_003329, NM_016823, NM_003653, NM_006710, NM_130466, NM_032233, NM_016118, NM_138794, NM_153747, NM_152699, NM_007065, NM_176866, NM_018110, NM_002082, NM_005067, NM_014929, NM_080650, NM_001081640, NM_001706, NM_177533, NM_138386, NM_006888, NM_014924, NM_031262, NM_032852, NM_016621, NM_004235, NM_173475, NM_017615, NM_014916, NM_015658, NM_003778, NM_003105, NM_001755, NM_015557, NM_003877, NM_198436, NM_033495, NM_006158, NM_001111, NM_178564, NM_006154, NM_014814, NM_173647, NM_014712, NM_000024, NM_005389, NM_014110, NM_000740, NM_012289, NM_003782, NM_004302, NM_001384, NM_013445, NM_180976, NM_006822, NM_006577, NM_016172, NM_015665, NM_013446, NM_004117, NM_015274, NM_003883, NM_018689, NM_013263, NM_014504, NM_003377, NM_013262, NM_003507, NM_173558, NM_017933, NM_020311, NM_006371, NM_032775, NM_013962, NM_022662, NM_005399, NM_015409, NM_198319, NM_020700, NM_198318, NM_002757, NM_006763, NM_052966, NM_001799, NM_001731, NM_006458, NM_052817, NM_032885, NM_006653, NM_016059, NM_012285, NM_013233, NM_001743, NM_000676, NM_201400, NM_006254, NM_001025778, NM_001040450, NM_001017974, NM_006357, NM_006852, NM_004751, NM_006545, NM_006282, NM_139323, NM_024561, NM_005544, NM_024006, NM_001006940, NM_005713, NM_004872, NM_001344, NM_139320, NM_197939, NM_152441, NM_199191, NM_001005340, NM_199192, NM_025256, NM_001013437, NM_152649, NM_015231, NM_004481, NM_001684, NM_022494, NM_020870, NM_005401, NM_002408, NM_004864, NM_007246, NM_144653, NM_015093, NM_001540, NM_004569, NM_017884, NM_145280, NM_002317, NM_006677, NM_001478, NM_002715, NM_003998, NM_004973, NM_006116, NM_001539, NM_005920, NM_032276, NM_018718, NM_001995, NM_005730, NM_002510, NM_001042600, NM_020657, NM_032789, NM_006407, NM_183048, NM_152322, NM_017969, NM_213618, NM_000820, NM_003900, NM_212461, NM_058191, NM_006793, NM_002827, NM_152528, NM_016208, NM_139012, NM_020958, NM_152523, NM_032286, NM_002828, NM_006812, NM_001097577, NM_003010, NM_012237, NM_032799, NM_015650, NM_006142, NM_005842, NM_005841, NM_015443, NM_020548, NM_020335, NM_004994, NM_001018138, NM_005908, NM_001978, NM_006904, NM_001015050, NM_018193, NM_004591, NM_001551, NM_018981, NM_016219, NM_144641, NM_001970, NM_001554, NM_152516, NM_032299, NM_012242, NM_015508, NM_024429, NM_001001396, NM_005648, NM_014067, NM_017572, NM_181784, NM_003576, NM_139279, NM_018411, NM_018948, NM_017851, NM_014455, NM_016494, NM_032663, NM_199054, NM_001964, NM_002807, NM_139078, NM_001961, NM_002802, NM_002803, NM_014671, NM_001002837, NM_207043, NM_181528, NM_172112, NM_001001391, NM_001098209, NM_001001392, NM_004443, NM_025222, NM_080592, NM_004424, NM_024647, NM_004428, NM_003589, NM_198828, NM_004197, NM_139286, NM_024590, NM_014254, NM_018223, NM_005044, NM_003913, NM_007194, NM_032409, NM_024065, NM_144736, NM_014878, NM_022126, NM_016733, NM_021227, NM_000292, NM_032815, NM_005134, NM_005627, NM_002964, NM_001109662, NM_001042646, NM_018434, NM_012329, NM_004419, NM_018233, NM_014791, NM_018230, NM_001100417, NM_020792, NM_001945, NM_001079846, NM_014584, NM_012124, NM_181676, NM_199141, NM_004075, NM_001031694, NM_001007075, NM_005124, NM_181552, NM_181677, NM_022893, NM_005805, NM_080548, NM_025106, NM_003979, NM_018438, NM_015338, NM_152653, NM_020782, NM_021627, NM_012341, NM_003971, NM_001037163, NM_014851, NM_015607, NM_001010926, NM_002431, NM_004687, NM_005419, NM_007178	1296	3818	16650	1.2080022990512775	0.15389711378063486	0.006938910141487176	0.04313968348349517
GOTERM_BP_FAT	GO:0006464~cellular protein modification process	359	23.901464713715047	2.1686023854735057E-5	NM_145331, NM_003353, NM_152586, NM_032520, NM_001007230, NM_031480, NM_003246, NM_024860, NM_203467, NM_031472, NM_003253, NM_015897, NM_001013620, NM_015984, NM_024866, NM_007342, NM_005605, NM_003344, NM_006736, NM_148177, NM_014554, NM_130440, NM_017522, NM_003137, NM_013304, NM_013302, NM_057159, NM_007045, NM_003342, NM_003343, NM_004364, NM_153261, NM_001142651, NM_001003931, NM_024095, NM_003236, NM_005213, NM_130435, NM_014160, NM_021168, NM_005493, NM_016129, NM_022832, NM_181696, NM_007355, NM_000245, NM_002468, NM_018379, NM_006219, NM_182709, NM_003127, NM_002467, NM_201539, NM_003713, NM_017823, NM_001007468, NM_003711, NM_005781, NM_182849, NM_004714, NM_080647, NM_001004720, NM_006618, NM_130469, NM_001080450, NM_022652, NM_003329, NM_016823, NM_003653, NM_006710, NM_130466, NM_032233, NM_016118, NM_138794, NM_153747, NM_152699, NM_007065, NM_176866, NM_018110, NM_002082, NM_005067, NM_014929, NM_080650, NM_001081640, NM_001706, NM_177533, NM_138386, NM_006888, NM_014924, NM_031262, NM_032852, NM_016621, NM_004235, NM_173475, NM_017615, NM_014916, NM_015658, NM_003778, NM_003105, NM_001755, NM_015557, NM_003877, NM_198436, NM_033495, NM_006158, NM_001111, NM_178564, NM_006154, NM_014814, NM_173647, NM_014712, NM_000024, NM_005389, NM_014110, NM_000740, NM_012289, NM_003782, NM_004302, NM_001384, NM_013445, NM_180976, NM_006822, NM_006577, NM_016172, NM_015665, NM_013446, NM_004117, NM_015274, NM_003883, NM_018689, NM_013263, NM_014504, NM_003377, NM_013262, NM_003507, NM_173558, NM_017933, NM_020311, NM_006371, NM_032775, NM_013962, NM_022662, NM_005399, NM_015409, NM_198319, NM_020700, NM_198318, NM_002757, NM_006763, NM_052966, NM_001799, NM_001731, NM_006458, NM_052817, NM_032885, NM_006653, NM_016059, NM_012285, NM_013233, NM_001743, NM_000676, NM_201400, NM_006254, NM_001025778, NM_001040450, NM_001017974, NM_006357, NM_006852, NM_004751, NM_006545, NM_006282, NM_139323, NM_024561, NM_005544, NM_024006, NM_001006940, NM_005713, NM_004872, NM_001344, NM_139320, NM_197939, NM_152441, NM_199191, NM_001005340, NM_199192, NM_025256, NM_001013437, NM_152649, NM_015231, NM_004481, NM_001684, NM_022494, NM_020870, NM_005401, NM_002408, NM_004864, NM_007246, NM_144653, NM_015093, NM_001540, NM_004569, NM_017884, NM_145280, NM_002317, NM_006677, NM_001478, NM_002715, NM_003998, NM_004973, NM_006116, NM_001539, NM_005920, NM_032276, NM_018718, NM_001995, NM_005730, NM_002510, NM_001042600, NM_020657, NM_032789, NM_006407, NM_183048, NM_152322, NM_017969, NM_213618, NM_000820, NM_003900, NM_212461, NM_058191, NM_006793, NM_002827, NM_152528, NM_016208, NM_139012, NM_020958, NM_152523, NM_032286, NM_002828, NM_006812, NM_001097577, NM_003010, NM_012237, NM_032799, NM_015650, NM_006142, NM_005842, NM_005841, NM_015443, NM_020548, NM_020335, NM_004994, NM_001018138, NM_005908, NM_001978, NM_006904, NM_001015050, NM_018193, NM_004591, NM_001551, NM_018981, NM_016219, NM_144641, NM_001970, NM_001554, NM_152516, NM_032299, NM_012242, NM_015508, NM_024429, NM_001001396, NM_005648, NM_014067, NM_017572, NM_181784, NM_003576, NM_139279, NM_018411, NM_018948, NM_017851, NM_014455, NM_016494, NM_032663, NM_199054, NM_001964, NM_002807, NM_139078, NM_001961, NM_002802, NM_002803, NM_014671, NM_001002837, NM_207043, NM_181528, NM_172112, NM_001001391, NM_001098209, NM_001001392, NM_004443, NM_025222, NM_080592, NM_004424, NM_024647, NM_004428, NM_003589, NM_198828, NM_004197, NM_139286, NM_024590, NM_014254, NM_018223, NM_005044, NM_003913, NM_007194, NM_032409, NM_024065, NM_144736, NM_014878, NM_022126, NM_016733, NM_021227, NM_000292, NM_032815, NM_005134, NM_005627, NM_002964, NM_001109662, NM_001042646, NM_018434, NM_012329, NM_004419, NM_018233, NM_014791, NM_018230, NM_001100417, NM_020792, NM_001945, NM_001079846, NM_014584, NM_012124, NM_181676, NM_199141, NM_004075, NM_001031694, NM_001007075, NM_005124, NM_181552, NM_181677, NM_022893, NM_005805, NM_080548, NM_025106, NM_003979, NM_018438, NM_015338, NM_152653, NM_020782, NM_021627, NM_012341, NM_003971, NM_001037163, NM_014851, NM_015607, NM_001010926, NM_002431, NM_004687, NM_005419, NM_007178	1296	3818	16650	1.2080022990512775	0.15389711378063486	0.006938910141487176	0.04313968348349517
GOTERM_BP_FAT	GO:0010605~negative regulation of macromolecule metabolic process	232	15.446071904127828	2.966964569239028E-5	NM_000269, NM_003353, NM_003450, NM_003246, NM_006194, NM_001025603, NM_015897, NM_015984, NM_015895, NM_007342, NM_006736, NM_014554, NM_030761, NM_005898, NM_017522, NM_013409, NM_007045, NM_006472, NM_003343, NM_004364, NM_006325, NM_005213, NM_005493, NM_007355, NM_153427, NM_006216, NM_182709, NM_002467, NM_201539, NM_003713, NM_001007468, NM_134447, NM_001004720, NM_002895, NM_006618, NM_152995, NM_016441, NM_130469, NM_005360, NM_001080450, NM_022652, NM_001042682, NM_003329, NM_017544, NM_017546, NM_005067, NM_001081640, NM_006597, NM_001706, NM_138386, NM_014924, NM_006888, NM_031262, NM_001040874, NM_004335, NM_198833, NM_004503, NM_016621, NM_003317, NM_004235, NM_013286, NM_201555, NM_020963, NM_015658, NM_000325, NM_003105, NM_003877, NM_001111, NM_014814, NM_006154, NM_005197, NM_173647, NM_014110, NM_153201, NM_001212, NM_004302, NM_001082576, NM_031243, NM_130787, NM_005597, NM_001040084, NM_015665, NM_005773, NM_003883, NM_013346, NM_014504, NM_013263, NM_003377, NM_017933, NM_032772, NM_006371, NM_013962, NM_022662, NM_002653, NM_001630, NM_002757, NM_052966, NM_006763, NM_000527, NM_052817, NM_006846, NM_001641, NM_013233, NM_001743, NM_006454, NM_006254, NM_006186, NM_001025778, NM_006852, NM_006350, NM_015125, NM_139323, NM_004872, NM_006526, NM_025256, NM_001013437, NM_015231, NM_001684, NM_020870, NM_004484, NM_033445, NM_003019, NM_002501, NM_003016, NM_144653, NM_030973, NM_001540, NM_015094, NM_017884, NM_198057, NM_006677, NM_019089, NM_002214, NM_002715, NM_003998, NM_004973, NM_001539, NM_014494, NM_005730, NM_016077, NM_020657, NM_004598, NM_032789, NM_005170, NM_000820, NM_003900, NM_013354, NM_006793, NM_002827, NM_016208, NM_001280, NM_000435, NM_020958, NM_002828, NM_006812, NM_001097577, NM_012237, NM_015650, NM_006390, NM_006142, NM_015701, NM_005842, NM_005841, NM_001452, NM_004994, NM_001978, NM_006904, NM_018981, NM_001551, NM_001006639, NM_004593, NM_012242, NM_015508, NM_024429, NM_001001396, NM_181522, NM_004433, NM_001113324, NM_003575, NM_181784, NM_018411, NM_018948, NM_001964, NM_002807, NM_002802, NM_002803, NM_001002837, NM_207043, NM_002166, NM_001001391, NM_001037533, NM_001098209, NM_001001392, NM_002449, NM_080592, NM_002957, NM_004424, NM_024647, NM_004428, NM_139286, NM_014972, NM_003915, NM_007194, NM_032409, NM_031157, NM_001002843, NM_024065, NM_001031684, NM_007363, NM_007362, NM_020365, NM_004089, NM_004555, NM_004419, NM_024077, NM_018230, NM_001945, NM_000094, NM_017721, NM_001079846, NM_004289, NM_005631, NM_012124, NM_002167, NM_001031694, NM_004075, NM_005124, NM_022893, NM_181552, NM_005805, NM_080548, NM_003979, NM_015338, NM_021627, NM_012341, NM_001037163, NM_001010926, NM_170784, NM_007178	1296	2326	16650	1.2814082354065157	0.2043832520614991	0.0091038143072244	0.059016931504296544
GOTERM_BP_FAT	GO:0046128~purine ribonucleoside metabolic process	51	3.395472703062583	3.206406336243043E-5	NM_000269, NM_002489, NM_002488, NM_014222, NM_002451, NM_001693, NM_003875, NM_001692, NM_001861, NM_024103, NM_153201, NM_002492, NM_015328, NM_001916, NR_003562, NM_024594, NM_004670, NM_001724, NM_001123, NM_017933, NM_001483, NM_032409, NM_144736, NM_002454, NM_024407, NM_001002258, NM_004718, NM_002467, NM_152328, NM_005174, NM_005177, NM_013411, NM_212461, NM_007265, NM_002526, NM_020375, NM_004544, NM_004605, NM_001105663, NM_003365, NM_006597, NM_004548, NM_177536, NM_001018138, NM_004550, NM_024815, NM_181312, NM_004551, NM_000112, NM_004373, NM_000154, NM_024429	1296	356	16650	1.8404728464419475	0.21892931981517794	0.009458432403259498	0.06377830876389545
GOTERM_BP_FAT	GO:0051649~establishment of localization in cell	203	13.515312916111851	4.2506789072343696E-5	NM_032451, NM_032520, NM_145058, NM_014957, NM_139235, NM_005605, NM_007342, NM_005488, NM_001916, NM_006472, NM_003343, NM_006327, NM_177417, NM_006325, NM_003236, NM_138802, NM_001035006, NM_006335, NM_181696, NM_007355, NM_003127, NM_002271, NM_004711, NM_030918, NM_198219, NM_005776, NM_003095, NM_003329, NM_001042682, NM_003134, NM_000963, NM_002266, NM_004708, NM_007065, NM_022916, NM_024339, NM_016429, NM_080650, NM_006597, NM_001004, NM_001706, NM_002688, NM_000396, NM_014924, NM_006888, NM_018115, NM_004335, NM_031466, NM_002882, NM_006893, NM_000976, NM_032852, NM_004504, NM_013286, NM_014916, NM_015658, NM_003105, NM_198431, NM_006158, NM_178564, NM_001111, NM_006154, NM_000024, NM_022575, NM_153201, NM_012289, NM_001386, NM_001002292, NM_022067, NM_013445, NM_031243, NM_130787, NM_006571, NM_016401, NM_015665, NM_006574, NM_003883, NM_013346, NM_018689, NM_014504, NM_003507, NM_013962, NM_005399, NM_001098784, NM_015169, NM_002370, NM_000344, NM_006854, NM_024926, NM_015685, NM_032885, NM_015689, NM_007234, NM_016524, NM_001743, NM_000676, NM_001649, NM_006254, NM_178191, NM_024719, NM_017919, NM_139323, NM_005713, NM_005819, NM_020533, NM_001013437, NM_001039673, NM_015231, NM_001684, NM_005401, NM_007247, NM_032264, NM_003016, NM_017884, NM_024911, NM_001024662, NM_017780, NM_016338, NM_032276, NM_002514, NM_207629, NM_004766, NM_001002258, NM_015316, NM_014747, NM_033251, NM_032789, NM_005174, NM_014600, NM_017969, NM_000820, NM_016208, NM_002827, NM_004798, NM_139012, NM_006815, NM_003904, NM_001077621, NM_006812, NM_020647, NM_004134, NM_015650, NM_175624, NM_006390, NM_015701, NM_006142, NM_005842, NM_005841, NM_001655, NM_001978, NM_006809, NM_004856, NM_001970, NM_018201, NM_002537, NM_005561, NM_024429, NM_001001396, NM_024658, NM_139279, NM_032970, NM_014970, NM_001018, NM_001013, NM_017843, NM_018043, NM_001098209, NM_014864, NM_015465, NM_005100, NM_024647, NM_002560, NM_018421, NM_001030, NM_007190, NM_003916, NM_015356, NM_031157, NM_032409, NM_153271, NM_001009551, NM_002154, NM_001037633, NM_001031684, NM_174891, NM_007362, NM_024775, NM_001042646, NM_005027, NM_014184, NM_018230, NM_182916, NM_000094, NM_014584, NM_005631, NM_005124, NM_012334, NM_001024845, NM_001024647, NM_025109, NM_001007073, NM_080548, NM_001078166, NM_019006, NM_001003722, NM_004813, NM_003971, NM_015607, NM_170784	1296	2004	16650	1.3013902750055444	0.2793230342431716	0.01205871418666915	0.08454148920770121
GOTERM_BP_FAT	GO:0006914~autophagy	57	3.7949400798934754	4.307162578717348E-5	NM_021202, NM_021260, NM_024294, NM_004872, NM_020533, NM_021960, NM_025256, NM_001693, NM_030938, NM_001692, NM_021244, NM_032663, NM_178564, NM_006154, NM_000024, NM_022575, NM_153201, NM_015093, NM_178324, NM_022067, NM_001031677, NM_032409, NM_005399, NM_032181, NM_001077198, NM_000245, NM_004888, NM_006219, NM_001008395, NM_003374, NM_002964, NM_005177, NM_003900, NM_212461, NM_052817, NM_016208, NM_001077621, NM_032885, NM_020375, NM_007065, NM_006499, NM_022916, NM_012237, NM_002646, NM_001037126, NM_001135032, NM_006597, NM_000396, NM_014924, NM_201545, NM_015994, NM_178191, NM_013995, NM_032852, NM_014521, NM_006852, NM_017919, NM_005561, NM_024429, NM_006545	1296	418	16650	1.7518939393939394	0.2824531924494894	0.011784198008561786	0.08566443231744492
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	276	18.375499334221036	4.392461234484063E-5	NM_145331, NM_003353, NM_003246, NM_016655, NM_006194, NM_003253, NM_015897, NM_024866, NM_001514, NM_001012761, NM_006736, NM_014554, NM_030761, NM_017522, NM_057159, NM_004364, NM_153261, NM_006325, NM_003234, NM_001003931, NM_003236, NM_002398, NM_012446, NM_007355, NM_017530, NM_153427, NM_000245, NM_002468, NM_006219, NM_182709, NM_002467, NM_003713, NM_001007468, NM_138394, NM_005781, NM_004714, NM_080647, NM_001004720, NM_002895, NM_006618, NM_130469, NM_005360, NM_198219, NM_019102, NM_022652, NM_001042682, NM_003329, NM_016823, NM_005466, NM_006710, NM_005461, NM_032233, NM_016118, NM_004708, NM_021976, NM_001081640, NM_006597, NM_001706, NM_014924, NM_006888, NM_031262, NM_015995, NM_003317, NM_004235, NM_173475, NM_201555, NM_000325, NM_016042, NM_003201, NM_003105, NM_001755, NM_198436, NM_005381, NM_001111, NM_006154, NM_014814, NM_000024, NM_005197, NM_153201, NM_016039, NM_012289, NM_001212, NM_004302, NM_005597, NM_003789, NM_006431, NM_006430, NM_003883, NM_018689, NM_004728, NM_013263, NM_003377, NM_006769, NM_013262, NM_003507, NM_173558, NM_017933, NM_020311, NM_013962, NM_022662, NM_144580, NM_002354, NM_002653, NM_198319, NM_002757, NM_198318, NM_001034194, NM_052966, NM_006763, NM_000527, NM_001799, NM_024702, NM_012073, NM_005599, NM_003214, NM_015155, NM_001641, NM_000210, NM_013237, NM_001743, NM_000676, NM_004499, NM_006186, NM_006254, NM_178191, NM_001025778, NM_021202, NM_006282, NM_024561, NM_005544, NM_139320, NM_199191, NM_001005340, NM_199192, NM_002203, NM_002204, NM_152705, NM_001684, NM_004484, NM_001352, NM_004864, NM_002501, NM_030973, NM_015093, NM_001540, NM_006023, NM_017780, NM_002214, NM_002715, NM_003998, NM_004973, NM_005139, NM_138576, NM_006116, NM_002518, NM_005920, NM_032276, NM_018070, NM_001995, NM_001993, NM_145914, NM_002510, NM_001042600, NM_020657, NM_016213, NM_003598, NM_006407, NM_213618, NM_000820, NM_003900, NM_212461, NM_058191, NM_013354, NM_002827, NM_016208, NM_139012, NM_007265, NM_001280, NM_006815, NM_003904, NM_000435, NM_032286, NM_001986, NM_020338, NM_001097577, NM_003010, NM_012237, NM_005842, NM_030665, NM_006147, NM_001452, NM_020335, NM_001979, NM_004994, NM_001018138, NM_004454, NM_006904, NM_018193, NM_004591, NM_001551, NM_004593, NM_001970, NM_001554, NM_152516, NM_014223, NM_032299, NM_015508, NM_024429, NM_002537, NM_001363, NM_001001396, NM_005648, NM_004433, NM_002156, NM_017851, NM_018951, NM_001012334, NM_001964, NM_002807, NM_001013, NM_139078, NM_001961, NM_002802, NM_002803, NM_002166, NM_172112, NM_001001391, NM_001098209, NM_001001392, NM_080592, NM_002957, NM_002148, NM_004428, NM_002147, NM_139286, NM_139353, NM_018223, NM_015356, NM_001951, NM_007192, NM_007194, NM_018416, NM_032409, NM_031157, NM_005438, NM_153271, NM_000088, NM_032815, NM_001421, NM_014646, NM_030752, NM_012323, NM_007362, NM_019014, NM_004555, NM_002964, NM_005027, NM_012329, NM_021224, NM_004419, NM_001040118, NM_018427, NM_020898, NM_022366, NM_002041, NM_004289, NM_001949, NM_001079846, NM_005631, NM_003418, NM_020375, NM_022893, NM_005618, NM_005805, NM_005221, NM_005220, NM_001078166, NM_001009570, NM_015338, NM_021627, NM_014367, NM_003971, NM_015607, NM_001010926, NM_002431	1296	2856	16650	1.2415382819794585	0.2871544463404787	0.011604231558084654	0.08736021894084622
GOTERM_BP_FAT	GO:0009167~purine ribonucleoside monophosphate metabolic process	43	2.862849533954727	4.425035614367838E-5	NM_175085, NM_002489, NM_004718, NM_002488, NM_014222, NM_002467, NM_152328, NM_005174, NM_005177, NM_003875, NM_001693, NM_001692, NM_013411, NM_212461, NM_001861, NM_002703, NM_024103, NM_007265, NM_153201, NM_002492, NM_002526, NM_001916, NM_020375, NR_003562, NM_006452, NM_004544, NM_003365, NM_006597, NM_001724, NM_004548, NM_001123, NM_017933, NM_004550, NM_004551, NM_181312, NM_001483, NM_004373, NM_032409, NM_144736, NM_024407, NM_022126, NM_000154, NM_000819, NM_024429, NM_001002258	1296	285	16650	1.9383528265107215	0.2889416529622696	0.011302336190874174	0.08800780924510532
GOTERM_BP_FAT	GO:0009126~purine nucleoside monophosphate metabolic process	43	2.862849533954727	4.802679594440684E-5	NM_175085, NM_002489, NM_004718, NM_002488, NM_014222, NM_002467, NM_152328, NM_005174, NM_005177, NM_003875, NM_001693, NM_001692, NM_013411, NM_212461, NM_001861, NM_002703, NM_024103, NM_007265, NM_153201, NM_002492, NM_002526, NM_001916, NM_020375, NR_003562, NM_006452, NM_004544, NM_003365, NM_006597, NM_001724, NM_004548, NM_001123, NM_017933, NM_004550, NM_004551, NM_181312, NM_001483, NM_004373, NM_032409, NM_144736, NM_024407, NM_022126, NM_000154, NM_000819, NM_024429, NM_001002258	1296	286	16650	1.9315753690753692	0.30933707175511616	0.011867833692692176	0.09551521542499053
GOTERM_BP_FAT	GO:1901566~organonitrogen compound biosynthetic process	147	9.786950732356857	4.9683833495894664E-5	NM_021204, NM_000269, NM_003353, NM_005713, NM_002203, NM_003246, NM_005688, NM_015989, NM_001684, NM_002703, NM_173701, NM_004484, NM_000274, NM_000317, NM_005898, NM_001540, NM_006023, NM_178324, NM_001916, NM_024090, NM_057159, NM_013302, NM_001024662, NM_004364, NM_000374, NM_170726, NM_006325, NM_004670, NM_001478, NM_001035006, NM_016070, NM_003998, NM_031903, NM_001483, NM_014494, NM_000309, NM_000819, NM_017875, NM_001002258, NM_033251, NM_017446, NM_002467, NM_152328, NM_003713, NM_001033025, NM_005174, NM_003711, NM_005177, NM_004990, NM_013411, NM_001004720, NM_013354, NM_001280, NM_002526, NM_152621, NM_001097577, NM_178526, NM_176866, NM_001004, NM_145871, NM_006888, NM_015440, NM_002539, NM_006893, NM_001018138, NM_002887, NM_000112, NM_000976, NM_199177, NM_001554, NM_001970, NM_030791, NM_004595, NM_024429, NM_002537, NM_002635, NM_015659, NM_001001396, NM_175085, NM_020963, NM_017570, NM_032351, NM_012208, NM_002451, NM_003676, NM_003778, NM_016183, NM_021821, NM_003875, NM_001111, NM_001018, NM_003580, NM_002061, NM_001013, NM_024103, NM_000024, NM_001961, NM_018141, NM_002161, NM_001212, NM_004059, NM_002957, NM_014905, NM_013445, NM_031243, NM_001023587, NM_130787, NM_005100, NM_006577, NM_006574, NM_002047, NM_001439, NM_024594, NM_001030, NM_024638, NM_018689, NM_001123, NM_017933, NM_032409, NM_024065, NM_002454, NM_006066, NM_178177, NM_001440, NM_014180, NM_020365, NM_015971, NM_007362, NM_052966, NM_006763, NM_015969, NM_018233, NM_024077, NM_145305, NM_015481, NM_015155, NM_006452, NM_014175, NM_004172, NM_001743, NM_001007073, NM_005016, NM_000676, NM_001003722, NM_006254, NM_006186, NM_178191, NM_015892, NM_001031615, NM_020191, NM_020192	1296	1375	16650	1.3734848484848485	0.3181005951928555	0.011893491959866553	0.09880916844613452
GOTERM_BP_FAT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	8	0.5326231691078562	6.243288563517537E-5	NM_001009570, NM_018648, NM_030752, NM_012073, NM_006431, NM_006430, NM_138386, NM_001363	1296	15	16650	6.851851851851851	0.38191101041831954	0.014473713884419648	0.12414900629084125
GOTERM_BP_FAT	GO:1904872~regulation of telomerase RNA localization to Cajal body	8	0.5326231691078562	6.243288563517537E-5	NM_001009570, NM_018648, NM_030752, NM_012073, NM_006431, NM_006430, NM_138386, NM_001363	1296	15	16650	6.851851851851851	0.38191101041831954	0.014473713884419648	0.12414900629084125
GOTERM_BP_FAT	GO:0009119~ribonucleoside metabolic process	53	3.5286284953395475	6.470159081986058E-5	NM_000269, NM_002489, NM_002488, NM_014222, NM_002451, NM_001693, NM_003875, NM_001692, NM_001861, NM_024103, NM_153201, NM_002492, NM_015328, NM_001916, NR_003562, NM_024594, NM_004670, NM_024638, NM_001724, NM_001123, NM_017933, NM_001483, NM_024065, NM_032409, NM_144736, NM_002454, NM_024407, NM_001002258, NM_004718, NM_002467, NM_152328, NM_005174, NM_005177, NM_013411, NM_212461, NM_007265, NM_002526, NM_020375, NM_004544, NM_004605, NM_001105663, NM_003365, NM_006597, NM_004548, NM_177536, NM_001018138, NM_004550, NM_004551, NM_024815, NM_181312, NM_000112, NM_004373, NM_000154, NM_024429	1296	385	16650	1.7685786435786437	0.3926236049159124	0.014557893761062646	0.12865761316618318
